"","edad_gama","quintil","Sexo","Fecha","ingresos","trend","base","perc_change2010"
"6404","35-50","ii","mujer",Jun 2007,280.242157856614,294.865685489505,NA,NA
"6406","35-50","ii","mujer",Jul 2007,294.815023358024,295.594140343342,NA,NA
"6408","35-50","ii","mujer",Aug 2007,307.499569619359,296.771019040271,NA,NA
"6410","35-50","ii","mujer",Sep 2007,305.675236012933,297.399516824423,NA,NA
"6412","35-50","ii","mujer",Oct 2007,287.048872826729,297.508634410969,NA,NA
"6414","35-50","ii","mujer",Nov 2007,288.079318203148,297.546368482808,NA,NA
"6416","35-50","ii","mujer",Dec 2007,303.896805598974,297.988972950092,NA,NA
"6418","35-50","ii","mujer",Jan 2008,303.445197228193,299.199991924291,NA,NA
"6420","35-50","ii","mujer",Feb 2008,304.041435401004,300.214024001851,NA,NA
"6422","35-50","ii","mujer",Mar 2008,301.657144564136,300.765788954876,NA,NA
"6424","35-50","ii","mujer",Apr 2008,297.755740448998,301.7223167075,NA,NA
"6426","35-50","ii","mujer",May 2008,295.937605237933,303.239572694695,NA,NA
"6428","35-50","ii","mujer",Jun 2008,291.789295946738,304.63217823862,NA,NA
"6430","35-50","ii","mujer",Jul 2008,312.332340648675,305.624881780975,NA,NA
"6432","35-50","ii","mujer",Aug 2008,314.319022190141,306.590337479131,NA,NA
"6434","35-50","ii","mujer",Sep 2008,312.098142314746,307.95712897811,NA,NA
"6436","35-50","ii","mujer",Oct 2008,303.582632587885,309.870046430875,NA,NA
"6438","35-50","ii","mujer",Nov 2008,307.959702134679,312.110732209578,NA,NA
"6440","35-50","ii","mujer",Dec 2008,317.438954721641,314.504949183986,NA,NA
"6442","35-50","ii","mujer",Jan 2009,313.727933122061,316.654343621347,NA,NA
"6444","35-50","ii","mujer",Feb 2009,316.92963626287,319.320689842612,NA,NA
"6446","35-50","ii","mujer",Mar 2009,321.571939677768,322.902378090228,NA,NA
"6448","35-50","ii","mujer",Apr 2009,323.750964201729,325.793273216996,NA,NA
"6450","35-50","ii","mujer",May 2009,323.718840174066,328.504620000336,NA,NA
"6452","35-50","ii","mujer",Jun 2009,321.469268396415,331.126234038453,NA,NA
"6454","35-50","ii","mujer",Jul 2009,334.237834695661,332.856747199808,NA,NA
"6456","35-50","ii","mujer",Aug 2009,356.405837453498,334.171413472638,NA,NA
"6458","35-50","ii","mujer",Sep 2009,355.971844994187,335.272683507195,NA,NA
"6460","35-50","ii","mujer",Oct 2009,329.090412950872,336.391878297806,NA,NA
"6462","35-50","ii","mujer",Nov 2009,347.524244571849,337.324330809537,NA,NA
"6464","35-50","ii","mujer",Dec 2009,340.793149199268,338.131584550018,NA,NA
"6466","35-50","ii","mujer",Jan 2010,331.906054516953,338.906756466342,NA,NA
"6468","35-50","ii","mujer",Feb 2010,330.303505415914,339.529273132921,NA,NA
"6470","35-50","ii","mujer",Mar 2010,334.628551354093,340.32060266327,NA,NA
"6472","35-50","ii","mujer",Apr 2010,337.555027500055,341.295687289515,NA,NA
"6474","35-50","ii","mujer",May 2010,332.293637157285,341.629176118644,NA,NA
"6476","35-50","ii","mujer",Jun 2010,332.26856118475,342.066640783224,NA,NA
"6478","35-50","ii","mujer",Jul 2010,342.042667899086,343.193706622266,NA,NA
"6480","35-50","ii","mujer",Aug 2010,363.54140424797,344.273035629134,NA,NA
"6482","35-50","ii","mujer",Sep 2010,367.828186928113,345.929113987904,NA,NA
"6484","35-50","ii","mujer",Oct 2010,340.636102046815,348.137826515313,NA,NA
"6486","35-50","ii","mujer",Nov 2010,343.98228737501,350.716181022966,NA,NA
"6488","35-50","ii","mujer",Dec 2010,354.834258346011,353.645533430757,353.645533430757,0
"6490","35-50","ii","mujer",Jan 2011,344.914525507239,356.709524603962,353.645533430757,0.866401773403155
"6492","35-50","ii","mujer",Feb 2011,343.198930590459,359.19737325185,353.645533430757,1.56988829103363
"6494","35-50","ii","mujer",Mar 2011,361.479006790015,361.008795293047,353.645533430757,2.08210232173968
"6496","35-50","ii","mujer",Apr 2011,363.71367272195,363.522124240609,353.645533430757,2.79279387867242
"6498","35-50","ii","mujer",May 2011,368.015500119058,366.559125887762,353.645533430757,3.65156385031348
"6500","35-50","ii","mujer",Jun 2011,366.85115600996,369.505057455146,353.645533430757,4.4845820249826
"6502","35-50","ii","mujer",Jul 2011,380.995861230798,372.387678926214,353.645533430757,5.29969806592431
"6504","35-50","ii","mujer",Aug 2011,384.296578465563,375.220986840594,353.645533430757,6.10086976089624
"6506","35-50","ii","mujer",Sep 2011,390.547141699263,377.480722107207,353.645533430757,6.73985288184537
"6508","35-50","ii","mujer",Oct 2011,378.237042017155,379.345999288945,353.645533430757,7.26729547772453
"6510","35-50","ii","mujer",Nov 2011,379.269386936346,381.221143957471,353.645533430757,7.79752829314708
"6512","35-50","ii","mujer",Dec 2011,390.249516401886,383.103162293911,353.645533430757,8.32970476889182
"6514","35-50","ii","mujer",Jan 2012,378.682182756994,385.355704456925,353.645533430757,8.96665390300408
"6516","35-50","ii","mujer",Feb 2012,377.43066328582,387.500757572793,353.645533430757,9.57320846487226
"6518","35-50","ii","mujer",Mar 2012,381.480920493367,389.572712201317,353.645533430757,10.1590930393003
"6520","35-50","ii","mujer",Apr 2012,388.478411380307,391.672007044961,353.645533430757,10.7527085794934
"6522","35-50","ii","mujer",May 2012,388.254233505323,393.632926477054,353.645533430757,11.3071958405284
"6524","35-50","ii","mujer",Jun 2012,391.780862698267,396.064937028466,353.645533430757,11.9948930744843
"6526","35-50","ii","mujer",Jul 2012,410.127166454824,398.889768077662,353.645533430757,12.7936677746176
"6528","35-50","ii","mujer",Aug 2012,406.646548022354,401.643264053006,353.645533430757,13.5722711260107
"6530","35-50","ii","mujer",Sep 2012,417.924083227058,404.320257297309,353.645533430757,14.3292418753183
"6532","35-50","ii","mujer",Oct 2012,401.243176736816,406.874209604009,353.645533430757,15.0514204595983
"6534","35-50","ii","mujer",Nov 2012,403.325318586912,409.400144342306,353.645533430757,15.7656765435908
"6536","35-50","ii","mujer",Dec 2012,424.561837985204,411.741953691377,353.645533430757,16.4278676721915
"6538","35-50","ii","mujer",Jan 2013,412.165806354388,413.213732711949,353.645533430757,16.8440411796847
"6540","35-50","ii","mujer",Feb 2013,410.030943096676,415.089826008856,353.645533430757,17.3745422378224
"6542","35-50","ii","mujer",Mar 2013,413.1284785458,418.214783542754,353.645533430757,18.2581834091338
"6544","35-50","ii","mujer",Apr 2013,418.125708688667,421.598122474639,353.645533430757,19.2148868344712
"6546","35-50","ii","mujer",May 2013,419.229369916089,424.714758776525,353.645533430757,20.0961750191832
"6548","35-50","ii","mujer",Jun 2013,417.009150665208,427.368004381768,353.645533430757,20.8464306719277
"6550","35-50","ii","mujer",Jul 2013,420.221574981601,429.933378558496,353.645533430757,21.5718390071724
"6552","35-50","ii","mujer",Aug 2013,441.578378621346,432.454046055519,353.645533430757,22.2846056785254
"6554","35-50","ii","mujer",Sep 2013,457.991233441617,434.655535639529,353.645533430757,22.9071187250365
"6556","35-50","ii","mujer",Oct 2013,442.376160887492,436.690315971212,353.645533430757,23.4824915600739
"6558","35-50","ii","mujer",Nov 2013,436.991605681519,438.679964777128,353.645533430757,24.0451025979157
"6560","35-50","ii","mujer",Dec 2013,454.573445416427,440.59235551912,353.645533430757,24.5858674489346
"6562","35-50","ii","mujer",Jan 2014,443.723179164623,443.12314066734,353.645533430757,25.3014950785752
"6564","35-50","ii","mujer",Feb 2014,438.969590214993,445.375789413242,353.645533430757,25.9384743510259
"6566","35-50","ii","mujer",Mar 2014,437.025581443724,446.652702618457,353.645533430757,26.2995458433836
"6568","35-50","ii","mujer",Apr 2014,443.063333751153,447.515095280774,353.645533430757,26.5434037691294
"6570","35-50","ii","mujer",May 2014,442.043316195582,448.225156476842,353.645533430757,26.7441870758432
"6572","35-50","ii","mujer",Jun 2014,440.09258219352,449.661121195021,353.645533430757,27.1502334082395
"6574","35-50","ii","mujer",Jul 2014,457.87698701058,451.40507789157,353.645533430757,27.6433703297299
"6576","35-50","ii","mujer",Aug 2014,457.986536494011,453.022226353224,353.645533430757,28.1006498112396
"6578","35-50","ii","mujer",Sep 2014,472.2289924941,454.993624527805,353.645533430757,28.6581001359918
"6580","35-50","ii","mujer",Oct 2014,448.835825730618,457.011873975871,353.645533430757,29.2287985493115
"6582","35-50","ii","mujer",Nov 2014,447.573409544024,458.855540427868,353.645533430757,29.7501303003764
"6584","35-50","ii","mujer",Dec 2014,478.454794790213,460.821813738244,353.645533430757,30.3061314723129
"6586","35-50","ii","mujer",Jan 2015,461.696790508008,462.813621902313,353.645533430757,30.8693531097379
"6588","35-50","ii","mujer",Feb 2015,459.807541951308,464.622148188529,353.645533430757,31.3807483106532
"6590","35-50","ii","mujer",Mar 2015,463.501185897368,466.387110548906,353.645533430757,31.8798249830644
"6592","35-50","ii","mujer",Apr 2015,465.025716051079,468.267017493421,353.645533430757,32.4114044225889
"6594","35-50","ii","mujer",May 2015,464.328928743585,470.222019261057,353.645533430757,32.9642183514601
"6596","35-50","ii","mujer",Jun 2015,464.997529094546,472.077217672498,353.645533430757,33.4888109833658
"6598","35-50","ii","mujer",Jul 2015,480.775436047211,474.012905292996,353.645533430757,34.0361634698285
"6600","35-50","ii","mujer",Aug 2015,478.492718326571,476.180102392383,353.645533430757,34.648979664158
"6602","35-50","ii","mujer",Sep 2015,494.081907310592,478.771875379154,353.645533430757,35.3818527649797
"6604","35-50","ii","mujer",Oct 2015,472.100677582482,481.392216774452,353.645533430757,36.1228041266094
"6606","35-50","ii","mujer",Nov 2015,471.228600115422,483.663544685479,353.645533430757,36.7650652882288
"6608","35-50","ii","mujer",Dec 2015,499.324366093409,485.840205378806,353.645533430757,37.3805574937179
"6610","35-50","ii","mujer",Jan 2016,487.283722096756,487.665980548198,353.645533430757,37.8968301443804
"6612","35-50","ii","mujer",Feb 2016,486.23334074784,489.592367978804,353.645533430757,38.4415528252855
"6614","35-50","ii","mujer",Mar 2016,499.277938783349,491.719986576341,353.645533430757,39.0431774455365
"6616","35-50","ii","mujer",Apr 2016,492.137156652242,493.829039123209,353.645533430757,39.6395521618824
"6618","35-50","ii","mujer",May 2016,491.729358007082,495.979265557176,353.645533430757,40.2475695778264
"6620","35-50","ii","mujer",Jun 2016,489.836956470889,497.986570740211,353.645533430757,40.8151732920774
"6622","35-50","ii","mujer",Jul 2016,499.754612736285,500.076440682724,353.645533430757,41.4061237622384
"6624","35-50","ii","mujer",Aug 2016,505.746839972022,502.005775673259,353.645533430757,41.9516799217686
"6626","35-50","ii","mujer",Sep 2016,517.89063200604,503.578411603659,353.645533430757,42.3963726385532
"6628","35-50","ii","mujer",Oct 2016,498.909214011855,505.347034457565,353.645533430757,42.8964843851227
"6630","35-50","ii","mujer",Nov 2016,496.025498101255,507.293684718169,353.645533430757,43.4469367665565
"6632","35-50","ii","mujer",Dec 2016,522.702792500434,509.294766891295,353.645533430757,44.0127808064099
"6634","35-50","ii","mujer",Jan 2017,514.062174310026,511.241808674433,353.645533430757,44.5633438982861
"6636","35-50","ii","mujer",Feb 2017,505.758928307412,513.029218225696,353.645533430757,45.0687679408078
"6638","35-50","ii","mujer",Mar 2017,517.49561355339,514.957076983103,353.645533430757,45.6139066673467
"6640","35-50","ii","mujer",Apr 2017,516.366430375936,516.918684924751,353.645533430757,46.1685886175522
"6642","35-50","ii","mujer",May 2017,514.219690537882,518.93590980531,353.645533430757,46.7389973149248
"6644","35-50","ii","mujer",Jun 2017,515.372596095106,520.901256409778,353.645533430757,47.2947364431423
"6646","35-50","ii","mujer",Jul 2017,520.947975907395,522.508729759685,353.645533430757,47.74928010281
"6648","35-50","ii","mujer",Aug 2017,527.451306031227,524.042393010616,353.645533430757,48.1829525533151
"6650","35-50","ii","mujer",Sep 2017,542.454776124585,525.71537125121,353.645533430757,48.6560189665578
"6652","35-50","ii","mujer",Oct 2017,521.423660492869,527.287533851314,353.645533430757,49.1005778401996
"6654","35-50","ii","mujer",Nov 2017,521.924448753649,528.681082585707,353.645533430757,49.4946302465381
"6656","35-50","ii","mujer",Dec 2017,543.972160355278,529.928302672069,353.645533430757,49.8473054448538
"6658","35-50","ii","mujer",Jan 2018,531.372166852962,530.965233585003,353.645533430757,50.1405173802273
"6660","35-50","ii","mujer",Feb 2018,525.256853786824,531.720583403051,353.645533430757,50.3541069060784
"6662","35-50","ii","mujer",Mar 2018,538.149165848224,532.951903950023,353.645533430757,50.7022862072637
"6664","35-50","ii","mujer",Apr 2018,533.444780483607,534.683140744194,353.645533430757,51.191826334457
"6666","35-50","ii","mujer",May 2018,530.586510055635,536.359554026744,353.645533430757,51.6658640711384
"6668","35-50","ii","mujer",Jun 2018,528.939058650033,538.19062612459,353.645533430757,52.1836345290549
"6670","35-50","ii","mujer",Jul 2018,532.267855262884,539.780202025924,353.645533430757,52.6331173447756
"6672","35-50","ii","mujer",Aug 2018,534.259822308901,541.089136558596,353.645533430757,53.0032434764344
"6674","35-50","ii","mujer",Sep 2018,565.197952974246,542.914174171042,353.645533430757,53.5193075688438
"6676","35-50","ii","mujer",Oct 2018,540.230166703292,545.351659658501,353.645533430757,54.2085529450862
"6678","35-50","ii","mujer",Nov 2018,543.351861324427,547.832189006694,353.645533430757,54.909969791534
"6680","35-50","ii","mujer",Dec 2018,566.4904781328,550.312325129982,353.645533430757,55.6112754461615
"6682","35-50","ii","mujer",Jan 2019,547.003670707477,552.807155797996,353.645533430757,56.3167362627626
"6684","35-50","ii","mujer",Feb 2019,541.039778716424,555.135577197599,353.645533430757,56.975141694047
"6686","35-50","ii","mujer",Mar 2019,566.167143617321,556.939825537951,353.645533430757,57.4853272244139
"6688","35-50","ii","mujer",Apr 2019,563.926454413536,558.404151721064,353.645533430757,57.899393300382
"6690","35-50","ii","mujer",May 2019,559.637540482345,559.621809030304,353.645533430757,58.2437090612591
"6692","35-50","ii","mujer",Jun 2019,559.411295182224,560.6569495474,353.645533430757,58.5364147281606
"6694","35-50","ii","mujer",Jul 2019,561.671554763033,561.852808152443,353.645533430757,58.8745664908711
"6696","35-50","ii","mujer",Aug 2019,560.738236399215,563.106449939596,353.645533430757,59.2290575472095
"6698","35-50","ii","mujer",Sep 2019,582.021499052388,564.195333528396,353.645533430757,59.5369600896896
"6700","35-50","ii","mujer",Oct 2019,558.550449019866,564.873288814416,353.645533430757,59.7286648397661
"6702","35-50","ii","mujer",Nov 2019,554.25535442962,566.115031119862,353.645533430757,60.0797910913548
"6704","35-50","ii","mujer",Dec 2019,580.430357437907,568.350872148842,353.645533430757,60.7120176622065
"6706","35-50","ii","mujer",Jan 2020,561.764397923402,570.689610233429,353.645533430757,61.3733403323669
"6708","35-50","ii","mujer",Feb 2020,556.366454392156,572.96652922148,353.645533430757,62.0171824773423
"6710","35-50","ii","mujer",Mar 2020,576.973674072797,575.028785787039,353.645533430757,62.6003247400348
"6712","35-50","ii","mujer",Apr 2020,569.390850822546,575.936086914969,353.645533430757,62.8568813884756
"6714","35-50","ii","mujer",May 2020,583.974959404046,576.119863397691,353.645533430757,62.9088476839182
"6716","35-50","ii","mujer",Jun 2020,588.734060956035,576.613637495458,353.645533430757,63.0484717003666
"6718","35-50","ii","mujer",Jul 2020,588.478503019311,577.114318713046,353.645533430757,63.1900488363001
"6720","35-50","ii","mujer",Aug 2020,588.577343856143,577.482152567839,353.645533430757,63.2940608539904
"6722","35-50","ii","mujer",Sep 2020,603.676549168878,577.195038706803,353.645533430757,63.2128739496201
"6724","35-50","ii","mujer",Oct 2020,558.670625973713,576.687825080528,353.645533430757,63.069449650901
"6726","35-50","ii","mujer",Nov 2020,558.545813061106,575.880197976277,353.645533430757,62.8410777281973
"6728","35-50","ii","mujer",Dec 2020,587.990477152812,574.57340872151,353.645533430757,62.4715582146637
"6730","35-50","ii","mujer",Jan 2021,566.220627430613,574.162503303785,353.645533430757,62.3553668934449
"6732","35-50","ii","mujer",Feb 2021,560.738237399972,573.621233459272,353.645533430757,62.2023125513576
"6734","35-50","ii","mujer",Mar 2021,565.711158400112,572.174163915304,353.645533430757,61.7931261182844
"6736","35-50","ii","mujer",Apr 2021,568.480239464644,571.412715350956,353.645533430757,61.5778120559347
"6738","35-50","ii","mujer",May 2021,565.502520259914,571.260660804846,353.645533430757,61.5348157413384
"6740","35-50","ii","mujer",Jun 2021,575.843557985761,570.710789110194,353.645533430757,61.3793290625396
"6742","35-50","ii","mujer",Jul 2021,591.507275964193,570.210876362248,353.645533430757,61.2379692260115
"6744","35-50","ii","mujer",Aug 2021,572.55809464294,569.954635826908,353.645533430757,61.1655123416127
"6746","35-50","ii","mujer",Sep 2021,584.966129326852,569.452819526588,353.645533430757,61.0236142394503
"6748","35-50","ii","mujer",Oct 2021,559.106280271386,568.464520774398,353.645533430757,60.744153972385
"6750","35-50","ii","mujer",Nov 2021,554.46084965681,568.008021306907,353.645533430757,60.6150700665139
"6752","35-50","ii","mujer",Dec 2021,578.878519885462,568.018151559221,353.645533430757,60.6179345880069
